600300	维维食品饮料	600300	-
600305	江苏恒顺醋业	600305	-
600327	无锡商业大厦大东方	600327	-
600370	江苏三房巷聚材	600370	-
600377	江苏宁沪高速公路	600377	-
600389	南通江山农药化工	600389	-
600398	海澜之家	600398	-
600400	江苏红豆实业	600400	-
600406	国电南瑞科技	600406	-
600475	无锡华光环保能源	600475	-
600481	双良节能系统	600481	-
600486	江苏扬农化工	600486	-
600487	江苏亨通光电	600487	-
600501	航天晨光	600501	-
600510	黑牡丹(集团)	600510	-
600513	江苏联环药业	600513	-
600522	江苏中天科技	600522	-
600527	江苏江南高纤	600527	-
600533	南京栖霞建设	600533	-
600557	江苏康缘药业	600557	-
600562	国睿科技	600562	-
600584	江苏长电科技	600584	-
600667	无锡市太极实业	600667	-
600682	南京新街口百货商店	600682	-
600710	苏美达	600710	-
600713	南京医药	600713	-
600716	江苏凤凰置业投资	600716	-
600736	苏州新区高新技术产业	600736	-
600746	江苏索普化工	600746	-
600770	江苏综艺	600770	-
600775	南京熊猫电子	600775	-
600794	张家港保税科技(集团)	600794	-
600805	江苏悦达投资	600805	-
600844	丹化化工科技	600844	900921
600854	江苏春兰制冷设备	600854	-
600862	中航航空高科技	600862	-
600889	南京化纤	600889	-
600901	江苏金融租赁	600901	-
600908	无锡农村商业银行	600908	-
600919	江苏银行	600919	-
600925	江苏徐矿能源	600925	-
600959	江苏省广电有线信息网络	600959	-
600970	中国中材国际工程	600970	-
600973	宝胜科技创新	600973	-
600981	江苏汇鸿国际	600981	-
601007	金陵饭店	601007	-
601008	江苏连云港港口	601008	-
601009	南京银行	601009	-
601010	文峰大世界连锁发展	601010	-
601100	江苏恒立液压	601100	-
601128	江苏常熟农村商业银行	601128	-
601133	柏诚系统科技	601133	-
601155	新城控股	601155	-
601199	江苏江南水务	601199	-
601218	江苏吉鑫风能科技	601218	-
601222	江苏林洋能源	601222	-
601388	怡球金属资源再生(中国)	601388	-
601456	国联证券	601456	-
601500	江苏通用科技	601500	-
601512	中新苏州工业园区开发	601512	-
601555	东吴证券	601555	-
601688	华泰证券	601688	-
601700	常熟风范电力设备	601700	-
601799	常州星宇车灯	601799	-
601860	江苏紫金农村商业银行	601860	-
601890	江苏亚星锚链	601890	-
601928	江苏凤凰出版传媒	601928	-
601952	江苏省农垦农业发展	601952	-
601975	招商局南京油运	601975	-
601990	南京证券	601990	-
603005	苏州晶方半导体科技	603005	-
603007	花王生态工程	603007	-
603013	亚普汽车部件	603013	-
603016	无锡新宏泰电器科技	603016	-
603017	中衡设计	603017	-
603018	华设设计	603018	-
603028	江苏赛福天钢索	603028	-
603035	江苏常熟汽饰	603035	-
603036	江苏如通石油机械	603036	-
603041	江苏美思德化学	603041	-
603042	南京华脉科技	603042	-
603052	苏州可川电子科技	603052	-
603059	倍加洁	603059	-
603065	宿迁联盛科技	603065	-
603066	南京音飞储存设备(集团)	603066	-
603078	江阴江化微电子材料	603078	-
603090	无锡宏盛换热器制造	603090	-
603097	江苏华辰变压器	603097	-
603111	南京康尼机电	603111	-
603115	南通海星电子	603115	-
603117	江苏万林现代物流	603117	-
603125	江苏常青树新材料科技	603125	-
603133	碳元科技	603133	-
603136	江苏天目湖旅游	603136	-
603137	江苏恒尚节能科技	603137	-
603155	新亚强硅化学	603155	-
603158	常州腾龙汽车零部件	603158	-
603161	科华控股	603161	-
603163	圣晖系统集成	603163	-
603179	江苏新泉汽车饰件	603179	-
603183	苏州市建筑科学研究院	603183	-
603185	弘元绿色能源	603185	-
603188	江苏亚邦染料	603188	-
603201	常熟通润汽车零部件	603201	-
603203	快克智能装备	603203	-
603206	嘉环科技	603206	-
603212	苏州赛伍应用技术	603212	-
603221	爱丽家居科技	603221	-
603259	无锡药明康德新药开发	603259	-
603269	江苏海鸥冷却塔	603269	-
603283	苏州赛腾精密电子	603283	-
603286	江苏日盈电子	603286	-
603291	江苏联合水务科技	603291	-
603299	江苏苏盐井神	603299	-
603307	扬州金泉旅游用品	603307	-
603313	梦百合家居科技	603313	-
603323	江苏苏州农村商业银行	603323	-
603326	南京我乐家居	603326	-
603332	苏州龙杰特种纤维	603332	-
603339	四方科技	603339	-
603351	南京威尔药业	603351	-
603355	莱克电气	603355	-
603358	华达汽车科技	603358	-
603359	东珠生态环保	603359	-
603366	日出东方控股	603366	-
603369	江苏今世缘酒业	603369	-
603380	苏州易德龙科技	603380	-
603387	基蛋生物科技	603387	-
603389	亚振家居	603389	-
603416	无锡信捷电气	603416	-
603486	科沃斯机器人	603486	-
603488	展鹏科技	603488	-
603489	八方电气(苏州)	603489	-
603507	江苏振江新能源装备	603507	-
603518	锦泓时装	603518	-
603519	江苏立霸实业	603519	-
603528	多伦科技	603528	-
603530	江苏神马电力	603530	-
603585	江苏苏利精细化工	603585	-
603626	昆山科森科技	603626	-
603629	江苏利通电子	603629	-
603655	常州朗博密封科技	603655	-
603660	苏州科达科技	603660	-
603666	亿嘉和科技	603666	-
603680	今创	603680	-
603688	江苏太平洋石英	603688	-
603693	江苏省新能源开发	603693	-
603699	苏州纽威阀门	603699	-
603707	南京健友生化制药	603707	-
603722	无锡阿科力科技	603722	-
603776	永安行科技	603776	-
603787	江苏新日电动车	603787	-
603800	苏州道森钻采设备	603800	-
603810	江苏丰山	603810	-
603819	常州神力电机	603819	-
603828	苏州柯利达装饰	603828	-
603829	江苏洛凯机电	603829	-
603876	江苏鼎胜新能源材料	603876	-
603878	江苏武进不锈	603878	-
603879	永悦科技	603879	-
603880	江苏南方卫材医药	603880	-
603890	苏州春秋电子科技	603890	-
603900	莱绅通灵珠宝	603900	-
603906	江苏龙蟠科技	603906	-
603912	南京佳力图机房环境技术	603912	-
603915	江苏国茂减速机	603915	-
603916	江苏苏博特新材料	603916	-
603922	苏州金鸿顺汽车部件	603922	-
603928	苏州兴业材料科技	603928	-
603929	亚翔系统集成科技(苏州)	603929	-
603937	江苏丽岛新材料	603937	-
603955	大千生态环境	603955	-
603958	哈森商贸(中国)	603958	-
603966	法兰泰克重工	603966	-
603968	南通醋酸化工	603968	-
603982	南京泉峰汽车精密技术	603982	-
603985	江阴市恒润重工	603985	-
603988	中电电机	603988	-
603990	苏州麦迪斯顿医疗科技	603990	-
605058	常州澳弘电子	605058	-
605089	苏州市味知香食品	605089	-
605099	江苏共创人造草坪	605099	-
605111	无锡新洁能	605111	-
605123	无锡派克新材料科技	605123	-
605133	江苏嵘泰工业	605133	-
605167	江苏利柏特	605167	-
605183	确成硅化学	605183	-
605218	伟时电子	605218	-
605258	江苏协和电子	605258	-
605286	江苏同力日升机械	605286	-
605288	常州市凯迪电器	605288	-
605298	江苏必得科技	605298	-
605300	佳禾食品工业	605300	-
605319	无锡市振华汽车部件	605319	-
605333	昆山沪光汽车电器	605333	-
605376	江苏博迁新材料	605376	-
605389	江苏长龄液压	605389	-
605588	南京冠石科技	605588	-
688001	苏州华兴源创科技	688001	-
688003	苏州天准科技	688003	-
688013	天臣国际医疗科技	688013	-
688017	苏州绿的谐波传动科技	688017	-
688022	苏州瀚川智能科技	688022	-
688029	南微医学科技	688029	-
688030	山石网科通信技术	688030	-
688046	江苏集萃药康生物科技	688046	-
688048	苏州长光华芯光电技术	688048	-
688052	苏州纳芯微电子	688052	-
688055	昆山龙腾光电	688055	-
688060	江苏云涌电子科技	688060	-
688069	无锡德林海环保科技	688069	-
688076	江苏诺泰澳赛诺生物制药	688076	-
688093	苏州世华新材料科技	688093	-
688096	江苏京源环保	688096	-
688097	博众精工科技	688097	-
688103	昆山国力电子科技	688103	-
688105	南京诺唯赞生物科技	688105	-
688106	金宏气体	688106	-
688113	江苏联测机电科技	688113	-
688116	江苏天奈科技	688116	-
688137	苏州近岸蛋白质科技	688137	-
688147	江苏微导纳米科技	688147	-
688166	博瑞生物医药(苏州)	688166	-
688170	苏州德龙激光	688170	-
688176	江苏亚虹医药科技	688176	-
688178	南京万德斯环保科技	688178	-
688182	江苏灿勤科技	688182	-
688186	张家港广大特材	688186	-
688192	迪哲(江苏)医药	688192	-
688205	无锡市德科立光电子技术	688205	-
688211	中科微至科技	688211	-
688218	江苏北人智能制造科技	688218	-
688221	前沿生物药业(南京)	688221	-
688225	亚信安全科技	688225	-
688226	威腾电气	688226	-
688231	江苏隆达超合金	688231	-
688232	国泰新点软件	688232	-
688257	苏州新锐合金工具	688257	-
688258	江苏卓易信息科技	688258	-
688259	创耀(苏州)通信科技	688259	-
688260	苏州昀冢电子科技	688260	-
688261	苏州东微半导体	688261	-
688262	苏州国芯科技	688262	-
688266	苏州泽璟生物制药	688266	-
688273	南京麦澜德医疗科技	688273	-
688286	苏州敏芯微电子技术	688286	-
688295	中复神鹰碳纤维	688295	-
688300	江苏联瑞新材料	688300	-
688329	苏州艾隆科技	688329	-
688337	普源精电科技	688337	-
688350	江苏富淼科技	688350	-
688353	江苏华盛锂电材料	688353	-
688355	苏州明志科技	688355	-
688358	无锡祥生医疗科技	688358	-
688371	江苏菲沃泰纳米科技	688371	-
688375	南京国博电子	688375	-
688376	美埃(中国)环境科技	688376	-
688377	南京迪威尔高端制造	688377	-
688381	江苏帝奥微电子	688381	-
688386	江苏泛亚微透科技	688386	-
688390	固德威技术	688390	-
688399	江苏硕世生物科技	688399	-
688408	江苏中信博新能源科技	688408	-
688426	江苏康为世纪生物科技	688426	-
688429	常州时创能源	688429	-
688448	南京磁谷科技	688448	-
688450	苏州光格科技	688450	-
688472	阿特斯阳光电力	688472	-
688478	南京晶升装备	688478	-
688488	江苏艾迪药业	688488	-
688496	苏州清越光电科技	688496	-
688502	南京茂莱光学科技	688502	-
688503	常州聚和新材料	688503	-
688508	无锡芯朋微电子	688508	-
688510	无锡航亚科技	688510	-
688515	裕太微电子	688515	-
688516	无锡奥特维科技	688516	-
688531	无锡日联科技	688531	-
688533	苏州上声电子	688533	-
688535	江苏华海诚科新材料	688535	-
688536	思瑞浦微电子科技(苏州)	688536	-
688539	南京高华科技	688539	-
688558	南通国盛智能科技	688558	-
688566	江苏吉贝尔药业	688566	-
688580	南京伟思医疗科技	688580	-
688588	苏州工业园区凌志软件	688588	-
688599	天合光能	688599	-
688601	无锡力芯微电子	688601	-
688607	江苏康众数字医疗科技	688607	-
688631	南京莱斯信息技术	688631	-
688633	南通星球石墨	688633	-
688656	江苏浩欧博生物医药	688656	-
688661	苏州和林微纳科技	688661	-
688670	江苏金迪克生物技术	688670	-
688678	福立旺精密机电(中国)	688678	-
688685	江苏迈信林航空科技	688685	-
688689	常州银河世纪微电子	688689	-
688690	苏州纳微科技	688690	-
688697	纽威数控装备(苏州)	688697	-
688698	苏州伟创电气科技	688698	-
688700	昆山东威科技	688700	-
688711	江苏宏微科技	688711	-
688800	苏州瑞可达连接系统	688800	-
600053	昆吾九鼎投资控股	600053	-
600071	凤凰光学	600071	-
600228	返利网数字科技	600228	-
600269	江西赣粤高速公路	600269	-
600316	江西洪都航空工业	600316	-
600337	美克国际家居用品	600337	-
600358	国旅文化投资	600358	-
600362	江西铜业	600362	-
600363	江西联创光电科技	600363	-
600373	中文天地出版传媒	600373	-
600397	安源煤业	600397	-
600461	江西洪城环境	600461	-
600507	方大特钢科技	600507	-
600561	江西长运	600561	-
600590	泰豪科技	600590	-
600750	江中药业	600750	-
600782	新余钢铁	600782	-
601065	江西省盐业	601065	-
601778	晶科电力科技	601778	-
603235	江西天新药业	603235	-
603398	江西沐邦高科	603398	-
603773	江西沃格光电	603773	-
603977	江西国泰	603977	-
605090	江西九丰能源	605090	-
605188	江西国光商业连锁	605188	-
605366	江西宏柏新材料	605366	-
605399	江西晨光新材料	605399	-
688057	江西金达莱环保	688057	-
688223	晶科能源	688223	-
688543	江西国科军工	688543	-
688560	明冠新材料	688560	-
688567	孚能科技(赣州)	688567	-
688786	江西悦安新材料	688786	-
600125	中铁铁龙集装箱物流	600125	-
600167	联美量子	600167	-
600190	锦州港	600190	900952
600231	凌源钢铁	600231	-
600233	圆通速递	600233	-
600241	辽宁时代万恒	600241	-
600297	广汇汽车服务集团	600297	-
600303	辽宁曙光汽车	600303	-
600306	沈阳商业城	600306	-
600346	恒力石化	600346	-
600396	沈阳金山能源	600396	-
600399	抚顺特殊钢	600399	-
600593	大连圣亚旅游控股	600593	-
600609	金杯汽车	600609	-
600653	辽宁申华控股	600653	-
600694	大商	600694	-
600715	文投控股	600715	-
600718	东软	600718	-
600719	大连热电	600719	-
600739	辽宁成大	600739	-
600758	辽宁能源煤电产业	600758	-
600795	国电电力发展	600795	-
601880	辽宁港口	601880	-
601999	北方联合出版传媒(集团)	601999	-
603255	辽宁鼎际得石化	603255	-
603315	辽宁福鞍重工	603315	-
603318	水发派思燃气	603318	-
603360	大连百傲化学	603360	-
603396	营口金辰机械	603396	-
603399	锦州永杉锂业	603399	-
603609	禾丰食品	603609	-
603866	桃李面包	603866	-
688037	沈阳芯源微电子设备	688037	-
688072	拓荆科技	688072	-
688233	锦州神工半导体	688233	-
688267	中触媒新材料	688267	-
688305	科德数控	688305	-
688409	沈阳富创精密设备	688409	-
688529	大连豪森设备制造	688529	-
688739	辽宁成大生物	688739	-
600010	内蒙古包钢钢联	600010	-
600111	中国北方稀土(集团)高科技	600111	-
600191	包头华资实业	600191	-
600201	金宇生物技术	600201	-
600262	内蒙古北方重型汽车	600262	-
600277	亿利洁能	600277	-
600295	内蒙古鄂尔多斯资源	600295	900936
600328	中盐内蒙古化工	600328	-
600863	内蒙古蒙电华能热电	600863	-
600887	内蒙古伊利实业	600887	-
600967	内蒙古第一机械	600967	-
600988	赤峰吉隆黄金矿业	600988	-
601216	内蒙古君正能源化工	601216	-
603230	内蒙古新华发行	603230	-
900948	内蒙古伊泰煤炭	-	900948
600165	宁夏中科生物科技	600165	-
600449	宁夏建材	600449	-
600785	银川新华百货商业	600785	-
600989	宁夏宝丰能源	600989	-
601619	宁夏嘉泽新能源	601619	-
600117	西宁特殊钢	600117	-
600243	青海华鼎实业	600243	-
600381	青海春天药用资源科技	600381	-
600714	青海金瑞矿业发展	600714	-
600869	远东智慧能源	600869	-
601168	西部矿业	601168	-
603843	正平路桥建设	603843	-
600017	日照港	600017	-
600022	山东钢铁	600022	-
600027	华电国际电力	600027	-
600060	海信视像科技	600060	-
600076	康欣新材料	600076	-
600180	瑞茂通供应链管理	600180	-
600188	兖矿能源	600188	-
600212	绿能慧充数字能源技术	600212	-
600219	山东南山铝业	600219	-
600223	鲁商福瑞达医药	600223	-
600229	青岛城市传媒	600229	-
600308	山东华泰纸业	600308	-
600309	万华化学	600309	-
600319	潍坊亚星化学	600319	-
600336	澳柯玛	600336	-
600350	山东高速	600350	-
600426	山东华鲁恒升化工	600426	-
600448	华纺	600448	-
600467	山东好当家海洋发展	600467	-
600529	山东省药用玻璃	600529	-
600547	山东黄金矿业	600547	-
600579	克劳斯玛菲	600579	-
600586	山东金晶科技	600586	-
600587	山东新华医疗器械	600587	-
600600	青岛啤酒	600600	-
600690	海尔智家	600690	-
600727	山东鲁北化工	600727	-
600735	山东新华锦国际	600735	-
600756	浪潮软件	600756	-
600760	中航沈飞	600760	-
600766	烟台园城黄金	600766	-
600777	山东新潮能源	600777	-
600783	鲁信创业投资	600783	-
600784	鲁银投资	600784	-
600789	山东鲁抗医药	600789	-
600804	鹏博士电信传媒	600804	-
600807	济南高新发展	600807	-
600858	银座	600858	-
600898	国美通讯设备	600898	-
600918	中泰证券	600918	-
600955	利华益维远化学	600955	-
600960	渤海汽车系统	600960	-
600966	山东博汇纸业	600966	-
601019	山东出版传媒	601019	-
601028	山东玉龙黄金	601028	-
601058	赛轮	601058	-
601163	三角轮胎	601163	-
601298	青岛港国际	601298	-
601366	利群商业	601366	-
601665	齐鲁银行	601665	-
601678	滨化	601678	-
601966	山东玲珑轮胎	601966	-
603021	山东华鹏玻璃	603021	-
603026	胜华新材料	603026	-
603029	山东天鹅棉业机械	603029	-
603086	山东先达农化	603086	-
603102	威海百合生物技术	603102	-
603113	金能科技	603113	-
603151	山东邦基科技	603151	-
603167	渤海轮渡	603167	-
603182	山东嘉华生物科技	603182	-
603187	青岛海容商用冷链	603187	-
603190	烟台亚通精工机械	603190	-
603217	元利化学	603217	-
603223	恒通物流	603223	-
603278	山东大业	603278	-
603279	景津装备	603279	-
603367	辰欣药业	603367	-
603421	青岛鼎信通讯	603421	-
603536	山东惠发食品	603536	-
603577	青岛汇金通电力设备	603577	-
603586	山东金麒麟	603586	-
603612	索通发展	603612	-
603638	烟台艾迪精密机械	603638	-
603639	海利尔药业	603639	-
603708	家家悦	603708	-
603739	青岛蔚蓝生物	603739	-
603755	青岛日辰食品	603755	-
603779	威龙葡萄酒	603779	-
603798	青岛康普顿科技	603798	-
603836	海程邦达供应链管理	603836	-
603856	山东东宏管业	603856	-
603858	山东步长制药	603858	-
603967	中创物流	603967	-
605001	青岛威奥轨道	605001	-
605006	山东玻纤	605006	-
605016	山东百龙创园生物科技	605016	-
605100	华丰动力	605100	-
605198	烟台北方安德利果汁	605198	-
605287	德才装饰	605287	-
605567	春雪食品	605567	-
605589	济南圣泉	605589	-
688002	烟台睿创微纳技术	688002	-
688021	山东奥福环保科技	688021	-
688035	烟台德邦科技	688035	-
688087	山东英科环保再生资源	688087	-
688136	科兴生物制药	688136	-
688139	青岛海尔生物医疗	688139	-
688161	山东威高骨科材料	688161	-
688190	青岛云路先进材料技术	688190	-
688191	智洋创新科技	688191	-
688234	山东天岳先进科技	688234	-
688309	济南恒誉环保科技	688309	-
688331	荣昌生物制药(烟台)	688331	-
688363	华熙生物科技	688363	-
688455	科捷智能科技	688455	-
688501	青岛达能环保设备	688501	-
688556	青岛高测科技	688556	-
688557	兰剑智能科技	688557	-
688579	山大地纬软件	688579	-
688663	新风光电子科技	688663	-
688677	青岛海泰新光科技	688677	-
688681	山东科汇电力自动化	688681	-
600123	山西兰花科技创业	600123	-
600157	永泰能源	600157	-
600169	太原重工	600169	-
600234	山西科新发展	600234	-
600281	山西华阳新材料	600281	-
600348	山西华阳集团新能	600348	-
600351	亚宝药业	600351	-
600408	山西安泰	600408	-
600495	晋西车轴	600495	-
600539	狮头科技发展	600539	-
600546	山煤国际能源	600546	-
600617	山西省国新能源	600617	900913
600691	阳煤化工	600691	-
600740	山西焦化	600740	-
600771	广誉远中药	600771	-
600780	山西通宝能源	600780	-
600809	山西杏花村汾酒厂	600809	-
601001	晋能控股山西煤业	601001	-
601006	大秦铁路	601006	-
601699	山西潞安环保能源开发	601699	-
603112	山西华翔	603112	-
600080	金花企业(集团)	600080	-
600217	中再资源环境	600217	-
600248	陕西建工	600248	-
600302	西安标准工业	600302	-
600343	陕西航天动力高科技	600343	-
600379	陕西宝光真空电器	600379	-
600455	西安博通资讯	600455	-
600456	宝鸡钛业	600456	-
600665	天地源	600665	-
600706	西安曲江文化旅游	600706	-
600707	彩虹显示器件	600707	-
600831	陕西广电网络传媒(集团)	600831	-
600893	中国航发动力	600893	-
600928	西安银行	600928	-
600984	陕西建设机械	600984	-
601012	隆基绿能科技	601012	-
601015	陕西黑猫焦化	601015	-
601179	中国西电电气	601179	-
601225	陕西煤业	601225	-
601369	西安陕鼓动力	601369	-
601568	陕西北元化工	601568	-
601958	金堆城钼业	601958	-
603139	陕西康惠制药	603139	-
605033	陕西美邦药业	605033	-
605168	三人行传媒	605168	-
688101	三达膜环境技术	688101	-
688102	陕西斯瑞新材料	688102	-
688122	西部超导材料科技	688122	-
688150	陕西莱特光电材料	688150	-
688167	西安炬光科技	688167	-
688269	西安凯立新材料	688269	-
688281	陕西华秦科技实业	688281	-
688285	中铁高铁电气装备	688285	-
688314	西安康拓医疗技术	688314	-
688333	西安铂力特增材技术	688333	-
688334	西安高压电器研究院	688334	-
688498	陕西源杰半导体科技	688498	-
688550	西安瑞联新材料	688550	-
600000	上海浦东发展银行	600000	-
600009	上海国际机场	600009	-
600018	上海国际港务(集团)	600018	-
600019	宝山钢铁	600019	-
600021	上海电力	600021	-
600026	中远海运能源运输	600026	-
600061	国投资本	600061	-
600072	中船科技	600072	-
600073	上海梅林正广和	600073	-
600081	东风电子科技	600081	-
600088	中视传媒	600088	-
600094	上海大名城企业	600094	900940
600097	上海开创国际海洋资源	600097	-
600104	上海汽车	600104	-
600115	中国东方航空	600115	-
600119	长发集团长江投资实业	600119	-
600150	中国船舶工业	600150	-
600151	上海航天汽车机电	600151	-
600170	上海建工	600170	-
600171	上海贝岭	600171	-
600193	上海创兴资源开发	600193	-
600196	上海复星医药(集团)	600196	-
600210	上海紫江企业	600210	-
600272	上海开开实业	600272	900943
600278	东方国际创业	600278	-
600284	上海浦东建设	600284	-
600315	上海家化联合	600315	-
600320	上海振华重工(集团)	600320	900947
600420	上海现代制药	600420	-
600490	鹏欣环球资源	600490	-
600500	中化国际(控股)	600500	-
600503	华丽家族	600503	-
600508	上海大屯能源	600508	-
600517	国网英大	600517	-
600530	上海交大昂立	600530	-
600597	光明乳业	600597	-
600601	方正科技	600601	-
600602	云赛智联	600602	900901
600604	上海市北高新	600604	900902
600605	上海汇通能源	600605	-
600606	绿地控股	600606	-
600608	上海宽频科技	600608	-
600611	大众交通(集团)	600611	900903
600612	老凤祥	600612	900905
600613	上海神奇制药投资管理	600613	900904
600616	上海金枫酒业	600616	-
600618	上海氯碱化工	600618	900908
600619	上海海立(集团)	600619	900910
600620	上海市天宸	600620	-
600621	上海华鑫	600621	-
600622	光大嘉宝	600622	-
600623	上海华谊	600623	900909
600624	上海复旦复华科技	600624	-
600626	上海申达	600626	-
600628	上海新世界	600628	-
600629	华东建筑	600629	-
600630	上海龙头(集团)	600630	-
600635	上海大众公用事业(集团)	600635	-
600636	国新文化控股	600636	-
600637	东方明珠新媒体	600637	-
600638	上海新黄浦实业	600638	-
600639	上海金桥出口加工区开发	600639	900911
600640	新国脉数字文化	600640	-
600641	上海万业企业	600641	-
600642	申能	600642	-
600643	上海爱建	600643	-
600647	上海同达创业投资	600647	-
600648	上海外高桥	600648	900912
600649	上海城投控股	600649	-
600650	上海锦江在线网络服务	600650	900914
600651	上海飞乐音响	600651	-
600655	上海豫园旅游商城(集团)	600655	-
600661	上海新南洋昂立教育科技	600661	-
600662	上海外服控股	600662	-
600663	上海陆家嘴金融贸易区开发	600663	900932
600675	中华企业	600675	-
600676	上海交运	600676	-
600679	上海凤凰企业(集团)	600679	900916
600688	中国石化上海石油化工	600688	-
600689	上海三毛企业(集团)	600689	900922
600692	上海亚通	600692	-
600696	上海贵酒	600696	-
600708	光明房地产	600708	-
600732	上海爱旭新能源	600732	-
600741	华域汽车系统	600741	-
600748	上海实业发展	600748	-
600754	上海锦江国际酒店	600754	900934
600816	建元信托	600816	-
600818	中路	600818	900915
600819	上海耀皮玻璃	600819	900918
600820	上海隧道工程	600820	-
600822	上海物资贸易	600822	900927
600823	上海世茂	600823	-
600824	上海益民商业	600824	-
600825	上海新华传媒	600825	-
600826	东浩兰生会展	600826	-
600827	上海百联	600827	900923
600833	上海第一医药	600833	-
600834	上海申通地铁	600834	-
600835	上海机电	600835	900925
600836	上海易连实业	600836	-
600837	海通证券	600837	-
600838	上海九百	600838	-
600841	上海新动力汽车科技	600841	900920
600843	上工申贝(集团)	600843	900924
600845	上海宝信软件	600845	900926
600846	上海同济科技实业	600846	-
600848	上海临港控股	600848	900928
600850	中电科数字技术	600850	-
600851	上海海欣	600851	900917
600882	上海妙可蓝多食品科技	600882	-
600895	上海张江高科技园区开发	600895	-
600958	东方证券	600958	-
601021	春秋航空	601021	-
601156	东方航空物流	601156	-
601200	上海环境	601200	-
601211	国泰君安证券	601211	-
601229	上海银行	601229	-
601231	环旭电子	601231	-
601328	交通银行	601328	-
601519	上海大智慧	601519	-
601595	上海电影	601595	-
601601	中国太平洋保险(集团)	601601	-
601607	上海医药	601607	-
601611	中国核工业建设	601611	-
601616	上海广电电气(集团)	601616	-
601696	中银国际证券	601696	-
601702	上海华峰铝业	601702	-
601727	上海电气	601727	-
601788	光大证券	601788	-
601825	上海农村商业银行	601825	-
601828	红星美凯龙家居	601828	-
601866	中远海运发展	601866	-
601872	招商局能源运输	601872	-
601968	上海宝钢包装	601968	-
603003	上海龙宇数据	603003	-
603006	上海联明机械	603006	-
603009	上海北特科技	603009	-
603012	上海创力	603012	-
603020	爱普香料	603020	-
603022	上海新通联包装	603022	-
603030	上海全筑控股	603030	-
603037	上海凯众材料科技	603037	-
603039	上海泛微网络科技	603039	-
603056	德邦物流	603056	-
603057	上海紫燕食品	603057	-
603068	博通集成电路(上海)	603068	-
603083	上海剑桥科技	603083	-
603108	上海润达医疗科技	603108	-
603121	上海华培动力科技(集团)	603121	-
603122	合富(中国)医疗科技	603122	-
603128	港中旅华贸国际物流	603128	-
603131	上海沪工焊接	603131	-
603153	上海建科	603153	-
603159	上海亚虹模具	603159	-
603170	上海宝立食品科技	603170	-
603189	上海网达软件	603189	-
603192	上海汇得科技	603192	-
603196	日播时尚	603196	-
603197	上海保隆汽车科技	603197	-
603200	上海洗霸科技	603200	-
603211	晋拓科技	603211	-
603214	上海爱婴室商务服务	603214	-
603226	菲林格尔家居科技	603226	-
603232	格尔软件	603232	-
603236	上海移远通信技术	603236	-
603256	宏和电子材料科技	603256	-
603324	上海盛剑环境系统科技	603324	-
603329	上海雅仕投资发展	603329	-
603330	天洋新材(上海)科技	603330	-
603365	上海水星家用纺织品	603365	-
603378	亚士创能科技(上海)	603378	-
603466	上海风语筑文化科技	603466	-
603496	恒为科技(上海)	603496	-
603499	上海翔港包装科技	603499	-
603501	上海韦尔半导体	603501	-
603515	欧普照明	603515	-
603565	上海中谷物流	603565	-
603579	上海荣泰健康科技	603579	-
603580	艾艾精密工业输送系统(上海)	603580	-
603587	地素时尚	603587	-
603619	中曼石油天然气	603619	-
603633	上海徕木电子	603633	-
603648	上海畅联国际物流	603648	-
603650	彤程新材料	603650	-
603659	上海璞泰来新能源科技	603659	-
603681	上海永冠众诚新材料科技(集团)	603681	-
603682	上海锦和商业经营管理	603682	-
603683	上海晶华胶粘新材料	603683	-
603690	上海至纯洁净系统科技	603690	-
603713	密尔克卫化工供应链服务	603713	-
603718	上海海利生物技术	603718	-
603728	上海鸣志电器	603728	-
603729	上海龙韵文创科技	603729	-
603730	上海岱美汽车内饰件	603730	-
603777	上海来伊份	603777	-
603786	科博达技术	603786	-
603790	上海雅运纺织化工	603790	-
603855	华荣科技	603855	-
603868	上海飞科电器	603868	-
603881	上海数据港	603881	-
603885	上海吉祥航空	603885	-
603886	上海元祖梦果子	603886	-
603887	上海城地香江数据科技	603887	-
603895	上海天永智能装备	603895	-
603899	上海晨光文具	603899	-
603918	上海金桥信息	603918	-
603956	上海威派格智慧水务	603956	-
603960	上海克来机电自动化工程	603960	-
603987	上海康德莱企业发展	603987	-
605050	福然德	605050	-
605081	上海太和水科技发展	605081	-
605098	上海行动教育科技	605098	-
605128	上海沿浦金属制品	605128	-
605136	上海丽人丽妆化妆品	605136	-
605151	西上海汽车服务	605151	-
605186	上海健麾信息技术	605186	-
605208	上海永茂泰汽车科技	605208	-
605222	上海起帆电缆	605222	-
605289	上海罗曼照明科技	605289	-
605338	中饮巴比食品	605338	-
605339	南侨食品集团(上海)	605339	-
605398	上海新炬网络信息技术	605398	-
605598	上海港湾基础建设(集团)	605598	-
688008	澜起科技	688008	-
688012	中微半导体设备(上海)	688012	-
688016	上海微创心脉医疗科技(集团)	688016	-
688018	乐鑫信息科技(上海)	688018	-
688019	安集微电子科技(上海)	688019	-
688031	星环信息科技(上海)	688031	-
688061	上海灿瑞科技	688061	-
688062	迈威(上海)生物科技	688062	-
688063	上海派能能源科技	688063	-
688065	上海凯赛生物技术	688065	-
688071	上海华依科技	688071	-
688073	上海毕得医药科技	688073	-
688082	盛美半导体设备(上海)	688082	-
688085	上海三友医疗器械	688085	-
688091	上海谊众药业	688091	-
